,通道_00,通道_01,通道_02,通道_03,通道_04,通道_10,通道_11,通道_12,通道_13,通道_14,通道_20,通道_21,通道_22,通道_23,通道_24,通道_30,通道_31,通道_32,通道_33,通道_34,通道_40,通道_41,通道_42,通道_43,通道_44
第 1 分钟内,3.013001888129554,8.2287397335872,5.629147990413841,2.0074903335474676,2.4219548217727382,0.0,0.0,0.0,1.7048358505016212,2.6339989896131657,5.591717162860042,1.3119035452773078,3.957502398900084,1.5359572262712162,1.5059030594440141,1.2254241197090314,1.1246258359013561,0.4346003436009893,2.2967243539539486,0.8818269078585214,2.8288644901127755,1.0098210169737485,2.5849883310532453,1.6145479121309532,0.8228667640374113
第 2 分钟内,0.41969559723157235,1.005974336416533,1.2566676052669696,0.0,1.192829873111394,0.6096717973404756,1.5860736209739195,1.3462612704514183,0.11108017868681909,1.3753155803066552,0.0,0.4436895958672915,0.5281757210149434,0.23402618486826318,0.6330981200199014,0.0,1.954432196980051,0.17585067488831768,0.051185166813986896,0.2731041002230066,0.0,0.6001583772808605,0.7113527067111508,0.2490753806042148,0.292373096248714
第 3 分钟内,2.5490292605243514,1.9104822089719136,3.0199101996643805,3.46109119631831,2.919795157947027,3.1100733435556824,0.0,0.0,0.11919436456523137,0.6674000116708654,3.8371633574347808,0.41740192250995034,0.22909789914711842,0.25499125229882896,0.7858980149496186,2.3202663289208165,0.5497623551763469,0.06602353150909779,0.2728031603455468,1.0160412005334312,0.0,0.13525376778958675,0.024312107490521963,0.14802820988609813,1.1362879263306667
第 4 分钟内,1.653221921951908,0.25983698022829116,0.0,2.6829612510937313,11.479056373664823,0.0,2.024418842613473,0.3446711459380782,0.6704178335838182,2.9406271072852435,0.0,0.5099582715919496,0.7076476255197115,0.9327181355198946,1.0204191197496255,1.1770940647786274,0.9672968647485862,0.27839927169324663,0.6693404608970845,1.0891310610975429,0.0,0.0,0.0,0.38779109874531903,0.9770499733849164
第 5 分钟内,0.0,0.0,0.0,0.0,0.0,2.668562912065013,0.0,0.8504142835950702,0.16460625713806484,0.13029542063013913,1.4248310448672208,0.0,0.421473553379695,0.16270703294615024,0.41166289278189333,1.460245363156292,0.0,0.06619417698559238,0.22541772130969498,0.36256795665189917,0.5746384274632188,0.40773651586286574,0.42658063747056063,0.09751058904600149,0.13170834216898647
第 6 分钟内,2.8480481350312647,5.524112442709629,8.239162947579429,4.594865470860381,3.5579572120597467,0.5054075131345257,0.0,0.0918725145047809,0.5326002270994278,1.7822358547248913,3.921344531910166,0.6219169232664652,0.9056320543332962,0.11966741835927938,0.4350938450214625,2.7668882502616077,0.43280001176225935,0.07437548299683347,0.10327557652664815,0.6224175570202559,2.926455022561794,0.6448438810980266,1.0526855801291268,0.2653567208989376,0.963600332796746
第 7 分钟内,0.40329714500392233,0.0,0.0,0.22999745404291408,0.7091157934396114,3.00614312519949,3.631450344095186,0.580183625621996,0.35129369685437406,0.25589155477007397,0.0,0.08900133998900464,0.2909113064271941,0.18929799728196725,0.45737626101025347,0.0,0.4865916193501065,0.0050201469229107926,0.1367311547816959,0.0031483419322289596,1.679680410110492,0.04654265735286187,0.0,0.06859697071398503,0.1590500592917408
第 8 分钟内,0.4699679786078486,1.5593633350024159,1.856477571266475,1.9845586530091157,0.46097223252037145,0.0,0.0,0.0,0.0,0.0,0.8171890038314857,0.09262260255989856,0.10362325924914266,0.005871130957023155,0.13966204801965165,0.5639196423929874,0.12494943966242734,0.018057097288093883,0.048430871296073284,0.1577122576406268,0.31105247554716015,0.0,0.06388086473405065,0.06252624596654957,0.0
第 9 分钟内,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827488452267619,0.4784202266663794,0.0,0.0,0.24633911982487192,0.21725856210404784,0.62913119043505,0.7378811983943621,0.16029512724033418,0.20865614392177084,0.0,0.30157263284271574,0.0,0.0,0.0,0.0
第 10 分钟内,0.0,3.61258765326334,6.71373237812434,6.748349494036611,3.013693803702234,0.0,0.0,0.0,0.3498311423630509,0.5507065340253579,0.0,0.3372055533417227,0.05141603408526301,0.021895628079468547,0.0,0.0,0.4514160636295893,0.029876272816720745,0.0,0.35497544767079,0.0,0.22766602316991336,0.4539744004658662,0.6394075724768338,2.0623490166561833
第 11 分钟内,1.7102260841122887,2.888686633150006,5.46576278139154,1.9075828271184136,1.1615864837360803,0.0,0.0,0.0,0.0,0.33291325250471615,0.27308652440024395,0.27336257266382674,0.23636997223124784,0.14385268075315863,0.22192695334663845,0.2512913333030162,0.05589552034126348,0.0,0.0,0.1580701108509177,1.027356283936949,0.2593402843242421,0.37243288021044585,0.6737258739042025,0.49386304798551983
第 12 分钟内,0.9415553636371301,0.05640627904574576,0.19379013496917383,0.6432179105894701,0.07060992055044993,0.5930308090544025,0.7128655332296545,0.0,0.21462223167742328,0.27322180371960386,0.3138451124434499,0.3328531949076024,0.0076273669926953,0.03929665489130858,0.09291459724441432,0.47253315062003604,0.06075558497921284,0.05692769685886883,0.08743174677474622,0.07065549108900683,0.0,0.0,0.1176705013777622,0.28524608633901877,0.874253747329693
第 13 分钟内,0.0,0.0,0.0,0.0,0.0,23.12855251429403,11.148989801050693,5.476145505381152,0.12067232608204367,0.0,1.4675162401368986,0.0,0.0,0.0,0.0,0.17018408409116087,1.1495896904747682,0.0,0.0,0.017442588497252512,2.766016384190204,0.2794014731995516,1.6408698637612078,0.8387002985283437,2.9962604621174815
