,通道_00,通道_01,通道_02,通道_03,通道_04,通道_10,通道_11,通道_12,通道_13,通道_14,通道_20,通道_21,通道_22,通道_23,通道_24,通道_30,通道_31,通道_32,通道_33,通道_34,通道_40,通道_41,通道_42,通道_43,通道_44
第 11 分钟内,1.2175087345600046,6.1821234605661095,4.262753568107854,1.4715328536889676,0.3021598090433813,0.6931794953810532,1.9124584134794036,1.294655645933163,0.5470415978487594,0.20374963334506102,0.0,0.3590240571177858,0.5570137831412078,0.5002308967639278,0.8128979326205066,1.2097317281960551,0.0,0.0,0.0,0.22486130681186783,0.1846111157313751,0.0,0.17094621211831063,0.5627315971754095,0.3117101732146391
第 12 分钟内,0.22072277995104922,2.07787036111887,4.480823893385929,2.95990306627548,0.39376714020221304,0.6220087437594016,0.0,0.08500534135604385,0.5592957629167745,0.715447888972158,0.22929747735346892,0.4099745606625184,0.4640800002291487,0.3665452446573194,0.6140098055120338,0.6839335891345457,0.4445748829201471,0.6922961212036605,0.7511716081449437,0.26982615613144556,1.7282056227243179,0.6136600962287188,0.0,0.0,1.3632013082378915
第 13 分钟内,0.2286136858411132,0.0,0.6330169345092235,0.6025537167026888,0.6605626501083207,0.0,0.10396924003755433,0.7154488003588557,0.4515550934452715,0.14640095992144392,0.4808091680996042,0.3041827294443854,0.0,0.0,0.3083247946913193,0.25053768814628086,0.0,0.0,0.0,0.0,0.0,0.0,1.4001389907606996,5.331181483029939,1.0058945605388285
第 14 分钟内,0.0,0.0,0.0,1.1282201221467245,0.2178667406883398,0.4365346545818082,0.026833800800052637,0.5742038949172554,0.07514394710703404,0.06433026071977445,0.7813281634939152,0.34201632190831843,0.0,0.0,0.017144898271619885,0.0,1.2562378710632962,0.22820795513096487,0.0,0.0,0.0,0.0,0.0,0.0,0.031591913383600616
第 15 分钟内,0.33820841652561534,0.57811246539209,1.681821937042791,1.6684115013348135,0.34291580669595256,0.3541822178999929,0.5160521660397288,0.322176479534022,0.5773051820647821,0.142152183672942,0.16428683780431855,0.40665040520373896,1.0544477858709624,0.028375798113253844,0.19138738783312015,0.915891379043833,0.6216330884886665,0.5929102941236605,1.055720545559251,0.2790676720671877,0.9080077920834474,1.0184314005744965,1.043347249377138,0.03939060689984912,0.03425744067178985
第 16 分钟内,2.298018609515267,10.69744423309031,9.658293816399786,4.6236659126924184,0.5439882796467853,1.0544927829882123,4.583955414039158,0.612311986333302,0.0,0.0,0.660126622067938,0.15984754174476065,0.15877819049797567,0.0,0.11805346934371716,0.18924319235620207,0.04751585788970282,0.0,0.0,0.015503521807049551,0.0,0.0,0.0,0.0,0.10548194687562751
第 17 分钟内,0.0,0.0,0.0,1.5225492458887195,0.21469761380473745,0.1522707136604212,0.1639974327107347,0.0,0.576096196631576,0.8167078544175396,0.7195946741600945,0.34960780568505545,0.0,0.2765528403725095,0.44156366930449875,0.22692665079820018,0.0,0.08129145028023348,0.8720298641493046,0.6087442591924146,0.24221416621939487,0.0,0.0,0.0,0.0
第 18 分钟内,6.998483208336342,26.877512283329047,32.06763185478593,38.10236337272772,18.75223424648513,0.0,3.4964793883946292,10.542735429843084,13.468950558042017,23.050058984361485,7.565437393544314,7.892359068456677,15.00948396320354,20.488829749344166,15.788041753173863,10.972863880725034,15.446681320925466,17.55539461660612,21.806560193455457,20.337027287148157,12.927516450672751,21.333403416471295,23.88616750237883,15.552231254007628,16.63391792397164
第 19 分钟内,7.6568948181334475,3.524214867154482,3.3832310951431848,2.8468295679298525,2.010433415612901,4.436831191842925,2.9375282339471678,4.217244365391179,3.0127099865669393,3.6442803754728836,2.958241544875312,4.90937735269486,4.075355842859017,4.1170082838269675,5.904068562199212,4.618650669488831,1.5814408343297646,2.035928765192384,2.742463376339225,3.306123191900349,5.43652236802222,3.375117364338608,3.5516112939250757,2.479967572026524,4.559939364193258
第 20 分钟内,0.33512887993486234,0.48222658584050804,0.3359633445502777,0.3145154444693241,0.3388893138615064,0.3730404419314884,0.2978912498411615,0.6022654162758606,0.806571639291186,0.638848573279291,0.715183915012522,0.5460630593920801,0.7048886513865125,0.8235302210465294,0.9743993553483947,0.623374322708999,1.1284152785321835,1.0868341045034269,1.231888206193139,0.7266000303466945,1.1147546309753993,0.9464059962467516,0.7848531054498594,0.04469744944921267,0.6434922841164431
