,通道_00,通道_01,通道_02,通道_03,通道_04,通道_10,通道_11,通道_12,通道_13,通道_14,通道_20,通道_21,通道_22,通道_23,通道_24,通道_30,通道_31,通道_32,通道_33,通道_34,通道_40,通道_41,通道_42,通道_43,通道_44
第 1 分钟内,0.0050454071321602845,0.013166390310409781,0.01104434687760375,0.0026123087689701174,0.0037023176594050966,0.0,0.0,0.0,0.014522358516146527,0.013679350470018059,0.01896614141216446,0.018798416923213324,0.050284341642124586,0.04242451259600044,0.024563943702203106,0.004603135773393718,0.008602861609151524,0.022799133038151287,0.05036464307977212,0.015545277429525384,0.007445536396595842,0.02246343907345444,0.031700897601603106,0.05278793899416956,0.014029190288529447
第 2 分钟内,0.000574306519895651,0.0020315719412120625,0.003321937565855415,0.0,0.002287582498957663,0.00045678430397932956,0.003495032125559183,0.0061515837686499375,0.0011870807700402053,0.009680033131508337,0.0,0.0074043207883615625,0.008658391836356305,0.007648624042644214,0.012377902678087138,0.0,0.01804789073079066,0.010737943046240706,0.0013787860217177594,0.005237753394319256,0.0,0.016884234832161282,0.01105020519287786,0.010125407893460392,0.005423077116848585
第 3 分钟内,0.004760900197384399,0.00395511775560603,0.00867700056676457,0.0076246217627328194,0.0055669282289296795,0.004276703752725597,0.0,0.0,0.0012254372301555017,0.0050895250131612335,0.016065264612823038,0.007655023570951436,0.003834973621466453,0.008648718126621047,0.017144060225514512,0.008311166784033874,0.0058020270377116545,0.004340335008091778,0.007738381527850946,0.022670926261649293,0.0,0.004326150596067446,0.00037256769652693755,0.00631752236691141,0.023733871090833525
第 4 分钟内,0.0033596992133571035,0.000467285366903325,0.0,0.006274482566325901,0.034739885788539926,0.0,0.004226620926704061,0.001387477367364276,0.008365923749325765,0.02790819835319236,0.0,0.010342189868412177,0.012992462949245831,0.03629143677730695,0.026642888019662525,0.004774768749798264,0.011036891316019315,0.02051708883510306,0.020732287939473903,0.030300159735789367,8.436440364706366e-05,0.0,0.0,0.01790633304264866,0.02473507565977301
第 5 分钟内,0.0,0.0,0.0,0.0,0.0,0.003517824928199187,0.0,0.004427132288316982,0.00228422307936077,0.0014404797069834108,0.006675939776379314,0.0,0.008296431847885977,0.0071620409179027344,0.012427197178642435,0.006464578873801252,0.0,0.005480801572461502,0.007716251025795595,0.01187834917797781,0.001550615350515372,0.012361668621621968,0.00668141303412112,0.004885052112010513,0.003620999311518436
第 6 分钟内,0.006360347306398839,0.01277160134243116,0.019384909699492803,0.011734218253835471,0.014603813152345213,0.0006962773276587009,0.0,0.0004899541284028586,0.007502622092886213,0.02282435319931725,0.022853992297956427,0.013819621344686617,0.019801101746373617,0.005409679360321329,0.014251549006236597,0.015059400575705983,0.005234319108657626,0.0063442478386905865,0.0036742757980161578,0.023175812544325325,0.00861388291417109,0.02316743200151178,0.01871407040496642,0.013742974440251965,0.030624304543671654
第 7 分钟内,0.0009428025242175231,0.0,0.0,0.00035758491517506874,0.0033993096596307004,0.005109764526438854,0.00889384219079331,0.0034588987052545095,0.005622452481890361,0.0037122688162906647,0.0,0.0020223974858811777,0.007006474021086007,0.00891330664907486,0.016759157374991895,0.0,0.006307034498225728,0.0004348796857837067,0.004982696853538249,0.00012405965644546324,0.005601495541411039,0.0019451544830741962,0.0,0.0036523772067522664,0.005706780507525655
第 8 分钟内,0.0010579303224912406,0.0039392450942908885,0.0055707038536464415,0.00597650817352835,0.002336161223428279,0.0,0.0,0.0,0.0,0.0,0.004987433882217451,0.002350417322602716,0.002531874373767562,0.000265792359259609,0.005421551692763815,0.0033214541841850576,0.0016525300942837884,0.0016226152795578708,0.0018196114498247873,0.006487534508936688,0.0011081019337457754,0.0,0.0012805660501625238,0.003530204489246569,0.0
第 9 分钟内,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004233406135492057,0.0031610658459644836,0.0,0.0,0.0122869653361104,0.009003934467150754,0.004001080266590018,0.010486396105217233,0.015228178507053769,0.008094168839461235,0.0,0.00126918204026355,0.0,0.0,0.0,0.0
第 10 分钟内,0.0001333028340646525,0.00850496676529261,0.014563321599723511,0.015141009036716446,0.010650706997927473,0.0,0.0,0.0,0.005498726962857747,0.008927091995017733,0.0,0.008634516683975912,0.0011793691071330659,0.0010204802986746309,0.0,0.0,0.006987085853083053,0.0029896591574933296,0.0,0.015625368583410182,0.0,0.008680452512207948,0.007762856484343605,0.019846497681788144,0.030299912684419006
