,通道_00,通道_01,通道_02,通道_03,通道_04,通道_10,通道_11,通道_12,通道_13,通道_14,通道_20,通道_21,通道_22,通道_23,通道_24,通道_30,通道_31,通道_32,通道_33,通道_34,通道_40,通道_41,通道_42,通道_43,通道_44
第 11 分钟内,0.002318103117629533,0.006217227239507295,0.006674056771862058,0.0015015659251300661,0.000657856248183708,0.003633743951444335,0.0058765840014457504,0.005952172018730106,0.0031038230860402916,0.0012252546587094848,0.0,0.0028610581689653136,0.0042422061820287515,0.0038802651666360877,0.008580885262994054,0.009789465244452122,0.0,0.0,0.0,0.002137765146352999,0.0005481879708901793,0.0,0.0004955131616913855,0.0019881603015245997,0.0034152151172830436
第 12 分钟内,0.0004313360504534236,0.0021777639792562864,0.007723532244094222,0.003235147245404524,0.0008383831280233123,0.0033075032137905858,0.0,0.00038527267639154594,0.003226030999528451,0.004362450670005846,0.0019185921470840084,0.003314398354724246,0.003607513299762055,0.0028874504530362888,0.006566258917761747,0.005649255669537556,0.0020310521490825018,0.0035616934897020336,0.003942272274907177,0.002572674122431007,0.005238854805329041,0.0014123849947541567,0.0,0.0,0.015214497059383492
第 13 分钟内,0.0004496906026213443,0.0,0.001150307474786727,0.0006073831069731694,0.0014508557888042728,0.0,0.00031876533636154836,0.003388954597159821,0.0026101210823104015,0.0008916046977183179,0.00401139373238768,0.0024749669702432975,0.0,0.0,0.003342024628627094,0.002094803657754163,0.0,0.0,0.0,0.0,0.0,0.0,0.0039946323903645164,0.018627100226705107,0.011604114851839098
第 14 分钟内,0.0,0.0,0.0,0.0013593601707517777,0.00043218922477639143,0.0023198140332264527,0.00012336114647265584,0.0027408051878928807,0.0004349598743427219,0.00039156549698360354,0.006626246219389786,0.0028223682670371897,0.0,0.0,0.0002256558164963618,0.0,0.0056614839069464296,0.0011984560846352021,0.0,0.0,0.0,0.0,0.0,0.0,0.00035719261437816563
第 15 分钟内,0.0006256740438170261,0.0005938541753378046,0.003123480197842532,0.0020539907680019454,0.0007550601756857733,0.001972069659013642,0.001579515490961414,0.0015503651513463224,0.0034288050103814527,0.0008829730369898092,0.0014096576236287683,0.003363684794394195,0.008189650412282923,0.00022273926938431998,0.002071235096046342,0.007762272353235566,0.002855565763569823,0.0030857343290178196,0.0055180853738706626,0.0026876098331827247,0.0028106877352496173,0.0023366478335660745,0.0029921166241054786,0.0001396195864284966,0.0004086835301149172
第 16 分钟内,0.004486342958869238,0.012499093723621624,0.021213506743721966,0.005969798460491671,0.0012130989114208512,0.005809307566531974,0.015320073370407306,0.0030129915289773823,0.0,0.0,0.005720112590691495,0.0013351572296159686,0.0012491577872408843,0.0,0.0012826734008020146,0.0015963454156011636,0.00021141798959634084,0.0,0.0,0.00012535730370588638,0.0,0.0,0.0,0.0,0.001228449986660607
第 17 分钟内,0.0,0.0,0.0,0.0021237530282412487,0.0004871060859281684,0.0008337785117900065,0.0005797987303116647,0.0,0.0034394594698233805,0.005106171187424402,0.006339758798546535,0.0029289776801664225,0.0,0.0021927479592577237,0.004876878991339373,0.001958756481452273,0.0,0.00042015382316373806,0.004611648028679749,0.0059121020469297125,0.0007473046591071064,0.0,0.0,0.0,0.0
第 18 分钟内,0.015278844904236089,0.05474827719468389,0.15034994212364783,0.10700376507907283,0.0526479523658151,0.0,0.013142468450506706,0.060082593386213023,0.09986364786594182,0.20416109651299197,0.07397967331592148,0.07379234745590213,0.14833478484074591,0.22158402474797978,0.22157990956870832,0.10869382531684302,0.08680579770689856,0.12139491248088619,0.1686322828970771,0.27013318971773126,0.04709905697091821,0.060841982892643476,0.09292216693160915,0.06842637305385235,0.24642208554462042
第 19 分钟内,0.019293550328823794,0.011620906254757812,0.03289433469788183,0.016534370788752195,0.007264323577008458,0.023443676831672366,0.011933490355761855,0.0295965582495612,0.028737353158823642,0.04859831610056509,0.0332215205032409,0.05458591483666608,0.05387453286778654,0.06538267414800836,0.1118309706497238,0.05567066438965185,0.010947336676276453,0.019140226479096856,0.03249831970822825,0.06353150148105402,0.022809446513936016,0.01289940389051647,0.020354253084138185,0.01361632695410453,0.09308598364650855
第 20 分钟内,0.0008992032726778953,0.0017277887894149302,0.0036871437488412706,0.0019732973449166913,0.0013019634922669665,0.0021093882350387005,0.0012915199465969307,0.00457446539235884,0.008223986259626281,0.00923606894937512,0.00839669977211499,0.006573067862925441,0.01016258535868686,0.014367633226492815,0.021125581156500317,0.008105726717600792,0.0082197351448976,0.010877700234670051,0.015935567691061414,0.015036318432633644,0.00533102542037156,0.0038327863592393374,0.004840335854998545,0.0002681003806043192,0.014398598735047008
