,通道_00,通道_01,通道_02,通道_03,通道_04,通道_10,通道_11,通道_12,通道_13,通道_14,通道_20,通道_21,通道_22,通道_23,通道_24,通道_30,通道_31,通道_32,通道_33,通道_34,通道_40,通道_41,通道_42,通道_43,通道_44
第 11 分钟内,0.5796681395898973,1.9510039798494643,1.9153421845580376,0.46423261314386743,0.15889336849455676,0.5735087159951111,1.380810203926411,1.1328944634606268,0.5529646007934577,0.18879682572678602,0.0,0.3573406536563163,0.6096946006070868,0.5307466006247787,0.9000577281193982,1.0883123794516498,0.0,0.0,0.0,0.25321599393725286,0.10663296838363846,0.0,0.11427970745449983,0.4180919738999211,0.35264167341927855
第 12 分钟内,0.10786050197804395,0.6833956725439769,2.2165240162889077,1.000196417955632,0.20249639593516044,0.5220185975230238,0.0,0.07333008532568613,0.5747366696976788,0.6722005364617669,0.22430162675257387,0.4139619695264365,0.5184758321745035,0.3949483982688892,0.6887415345421187,0.62803786788348,0.3478710324544401,0.6897146421099466,0.777091952799698,0.30473049675235353,1.01905672595475,0.3238725797649642,0.0,0.0,1.5709890940989963
第 13 分钟内,0.11245026721638425,0.0,0.33011892271583854,0.18778199625512385,0.3504281735096657,0.0,0.07489970857181218,0.645029728300917,0.4650086433062967,0.1373854288459568,0.4689699898371565,0.3091186067161904,0.0,0.0,0.350548341152346,0.23288307341879166,0.0,0.0,0.0,0.0,0.0,0.0,0.9212780936047995,3.9171092470978235,1.1981952349629696
第 14 分钟内,0.0,0.0,0.0,0.4202674779111873,0.10438754962253571,0.36613299817515327,0.02898594315602352,0.5216655387339542,0.07749069666980803,0.06033547586956299,0.7746710568638342,0.35250835943914055,0.0,0.0,0.02366926666745526,0.0,0.969677835610144,0.23207856371936375,0.0,0.0,0.0,0.0,0.0,0.0,0.03688230373246034
第 15 分钟内,0.15645693507369912,0.18635507677311414,0.8963863494212326,0.6350234016667149,0.1823712324114026,0.31124899087737945,0.3711358684982271,0.2950855739342817,0.6108620695205355,0.13605539501608388,0.16480235188320902,0.420117750894007,1.1770256849799339,0.03046650292558777,0.2172539426658368,0.8629457160072227,0.48909064735896896,0.5975461264531639,1.087712730089798,0.3183445086968046,0.5467321289857259,0.5358143598735878,0.6900688799170284,0.02936072530983413,0.04219905306383028
第 16 分钟内,1.1218612566249,3.922292150484399,6.087920096808082,1.8456566527481824,0.2930022674177173,0.9168748728093957,3.599729643880761,0.5734715681756277,0.0,0.0,0.6687354377270902,0.16675856588314997,0.17953034942371446,0.0,0.13454090943551678,0.1774685781395679,0.036210884271752744,0.0,0.0,0.014848438477600012,0.0,0.0,0.0,0.0,0.1268449114129358
第 17 分钟内,0.0,0.0,0.0,0.6565914965653181,0.11765173169824804,0.1315940941658631,0.1362342481347945,0.0,0.612760225036703,0.786798813577805,0.7411779590019691,0.3658236697626959,0.0,0.2999262873603773,0.5115407665673131,0.2177584652342233,0.0,0.08136192645783973,0.9090378143189014,0.7002821608471371,0.14536494472527905,0.0,0.0,0.0,0.0
第 18 分钟内,3.8206495359782955,17.180344642701975,43.14790785259357,33.081889144885636,12.71616788446048,0.0,3.0880617952157277,11.43569728552955,17.791304673365687,31.45873936047782,8.648925774352492,9.216522040956017,21.318840602972795,30.3084873938402,23.24174067020753,12.083687178859359,14.867773082523374,23.50787591852191,33.24042097641423,31.996987249281737,9.161660816313768,13.951613781401134,21.430546903608324,14.389442015796897,25.44457483048838
第 19 分钟内,4.824572444658902,3.6467115450466916,9.44012150832307,5.11185957905057,1.754566968349252,3.700082663389806,2.8039904215849747,5.6332002625104565,5.119730917912002,7.488408838304318,3.8839109726349976,6.817675606790067,7.742907909301583,8.94310840975254,11.73006354139935,6.189007439593505,1.8750189717792205,3.706465616455394,6.405996583625272,7.525238364605063,4.436870413298601,2.95794930629306,4.694281136691352,2.863389339955506,9.611692358371533
第 20 分钟内,0.2248560403643115,0.5421907024834687,1.0581483202928792,0.6100757666441992,0.314465911837726,0.3329217893108259,0.30346608172312334,0.8706714960501485,1.4651522180623715,1.4231657781839178,0.9816538763076107,0.8209635134802391,1.460578094400132,1.965219428700928,2.2158835595812607,0.9011281526553536,1.4078455605629183,2.1064443490229663,3.1411837012983232,1.7810358277997953,1.0369856605568166,0.8788923774079594,1.1163218421941197,0.056379064225467346,1.4867426438598978
